date,open,high,low,close,adj_close,volume,pct_chg,volume_chg,ma5,ma20,volatility_20d,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_lower,bb_pct,price_13
2025-11-11,103700,106000,102000,103500,102786.55,27742542,0.028827,0.163584,100360,100575,0.027733,60.5329,4014.6561,4977.7403,-963.0843,108474.33,92675.67,0.6851,104300
2025-11-12,103000,103900,101600,103100,102389.31,19413497,-0.003865,-0.300226,100860,100980,0.026864,59.7734,3868.3677,4755.8658,-887.4981,108497.17,93462.83,0.641,103900
2025-11-13,102500,104200,102300,102800,102091.38,20838741,-0.00291,0.073415,101580,101235,0.026298,59.1737,3685.7387,4541.8404,-856.1017,108628.67,93841.33,0.6058,102600
2025-11-14,99000,99600,97200,97200,96529.98,21806342,-0.054475,0.046433,101440,101200,0.02938,49.242,3053.9269,4244.2577,-1190.3308,108666.42,93733.58,0.2321,99100
2025-11-17,99800,101000,99500,100600,99906.54,17192584,0.034979,-0.211579,101440,101325,0.030392,54.2614,2795.3402,3954.4742,-1159.134,108655.36,93994.64,0.4505,100200
2025-11-18,99800,100900,97500,97800,97125.85,18684068,-0.027833,0.086752,100300,101340,0.031068,49.8862,2337.5262,3631.0846,-1293.5584,108638.57,94041.43,0.2575,98400
2025-11-19,97100,97500,94600,96500,95834.8,18993346,-0.013292,0.016553,98980,101235,0.031094,47.953,1848.4978,3274.5672,-1426.0694,108756.55,93713.45,0.1852,96100
2025-11-20,100900,102900,99500,100600,99906.54,25360435,0.042487,0.335227,98540,101440,0.032097,54.0068,1771.356,2973.925,-1202.569,108634.56,94245.44,0.4416,102500
2025-11-21,95600,96800,94500,94800,94146.52,23103574,-0.057654,-0.088991,98060,101240,0.034448,45.8774,1228.0527,2624.7505,-1396.6978,108947.66,93532.34,0.0822,95000
2025-11-24,97800,99000,96200,96700,96033.43,29831172,0.020042,0.291193,97280,100975,0.033926,48.6065,939.9599,2287.7924,-1347.8325,108933.01,93016.99,0.2314,97850
2025-11-25,101400,101400,97800,99300,98615.51,16110054,0.026887,-0.459959,97580,100965,0.034104,52.1615,910.9417,2012.4223,-1101.4806,108931.32,92998.68,0.3955,97900
2025-11-26,100500,102900,99300,102800,102091.38,21314975,0.035247,0.323085,98840,101080,0.034923,56.5214,1157.0278,1841.3434,-684.3155,109084.37,93075.63,0.6074,101800
2025-11-27,104100,105500,102700,103500,102786.55,16453004,0.006809,-0.228101,99420,101050,0.034031,57.3584,1392.4853,1751.5718,-359.0864,109011.09,93088.91,0.6539,103250
2025-11-28,103800,103800,100500,100500,99807.23,15292277,-0.028986,-0.070548,100560,100700,0.033726,52.6778,1321.7755,1665.6125,-343.837,108059.92,93340.08,0.4864,101150
2025-12-01,102000,102800,99900,100800,100105.17,10905526,0.002985,-0.286861,101380,100185,0.032678,53.09,1275.2448,1587.539,-312.2942,105688.02,94681.98,0.5559,101400
2025-12-02,101200,103500,101000,103400,102687.24,13649487,0.025794,0.251612,102200,100110,0.030867,56.6174,1431.6638,1556.3639,-124.7002,105378.34,94841.66,0.8122,103200
2025-12-03,104700,105500,104000,104500,103779.66,14697927,0.010638,0.076812,102540,100305,0.02938,58.0544,1625.6483,1570.2208,55.4275,105926.57,94683.43,0.8731,105200
2025-12-04,103900,105100,103200,105100,104375.53,11931145,0.005742,-0.188243,102860,100600,0.029148,58.855,1806.9678,1617.5702,189.3976,106584.89,94615.11,0.8759,103900
2025-12-05,105300,108400,104600,108400,107652.78,19755571,0.031399,0.655798,104440,101125,0.029534,63.0341,2191.6829,1732.3928,459.2902,107902.32,94347.68,1.0367,107200
2025-12-08,109700,110000,108000,109500,108745.2,15527762,0.010148,-0.214006,106180,101570,0.029104,64.3345,2555.8707,1897.0883,658.7824,109303.48,93836.52,1.0127,109700
2025-12-09,108900,109400,107300,108400,107652.78,13671800,-0.010046,-0.119525,107180,101815,0.028691,61.9862,2724.327,2062.5361,661.7909,110096.95,93533.05,0.8976,107900
2025-12-10,108300,109800,107400,108000,107255.54,12365092,-0.00369,-0.095577,107880,102060,0.028689,61.1126,2793.3532,2208.6995,584.6537,110780.31,93339.69,0.8406,108800
2025-12-11,109200,110500,107300,107300,106560.36,22994507,-0.006481,0.859631,108320,102285,0.028735,59.5315,2759.7599,2318.9116,440.8483,111312.51,93257.49,0.7778,108300
2025-12-12,107100,108900,106800,108900,108149.34,14210314,0.014911,-0.382013,108420,102870,0.025356,61.9545,2829.6255,2421.0544,408.5711,112025.52,93714.48,0.8293,107800
2025-12-15,105300,105800,104600,104800,104077.59,20594654,-0.037649,0.449275,107480,103080,0.026226,53.1695,2525.0515,2441.8538,83.1977,112208.92,93951.08,0.5942,105150
2025-12-16,104900,105600,102700,102800,102091.38,18852079,-0.019084,-0.084613,106360,103330,0.025754,49.4835,2098.1055,2373.1041,-274.9986,112117.57,94542.43,0.4698,103900
2025-12-17,103500,108100,103400,107900,107156.23,22297611,0.049611,0.182767,106340,103900,0.027404,57.5627,2146.5312,2327.7896,-181.2583,112292.23,95507.77,0.7383,105800
2025-12-18,106400,108200,105700,107600,106858.3,20445631,-0.00278,-0.083057,106400,104250,0.026099,56.9853,2136.0781,2289.4473,-153.3692,112646.62,95853.38,0.6995,105900
2025-12-19,109700,109700,106200,106300,105567.25,25917098,-0.012082,0.267611,105880,104825,0.021926,54.4373,1999.8418,2231.5262,-231.6843,111980.09,97669.91,0.6031,107250
2025-12-22,109700,110500,109300,110500,109738.3,24859171,0.039511,-0.04082,107020,105515,0.02295,60.5713,2205.3565,2226.2923,-20.9357,112001.35,99028.65,0.8843,109800
2025-12-23,110900,112500,110400,111500,110731.41,20419187,0.00905,-0.178605,108760,106125,0.022482,61.8869,2421.0121,2265.2362,155.7759,112442.85,99807.15,0.9254,111400
2025-12-24,112400,112400,110900,111100,110334.16,12492939,-0.003587,-0.388176,109400,106540,0.021504,61.01,2530.4744,2318.2839,212.1905,113026.39,100053.61,0.8515,111200
2025-12-26,112400,117000,112400,117000,116193.49,34018174,0.053105,1.722992,111280,107215,0.024026,68.1736,3058.0533,2466.2378,591.8156,115040.81,99389.19,1.1252,116400
2025-12-29,119400,119700,118200,119500,119253.17,19676004,0.021368,-0.421603,113920,108165,0.022713,70.6356,3635.9793,2700.1861,935.7932,117093.79,99236.21,1.1347,118700
2025-12-30,119100,121200,118700,119900,119652.34,19746349,0.003347,0.003575,115800,109120,0.022708,71.0218,4079.2434,2975.9975,1103.2459,118787.22,99452.78,1.0576,120700
2026-01-02,120200,128500,120200,128500,128234.58,30463279,0.071726,0.54273,119200,110375,0.026249,77.7869,5066.0829,3394.0146,1672.0683,122984.75,97765.25,1.2187,125900
2026-01-05,134600,138600,133600,138100,137814.75,42863376,0.074708,0.407051,124600,112055,0.029599,82.6548,6547.3266,4024.677,2522.6496,129424,94686,1.2498,136700
2026-01-06,135300,139300,132700,138900,138613.09,45321341,0.005793,0.057344,128980,113745,0.029598,82.9894,7697.0494,4759.1515,2937.8979,134510.1,92979.9,1.1057,135300
2026-01-07,143500,144400,137600,141000,140708.77,46317413,0.015119,0.021978,133280,115375,0.029331,83.8689,8677.6351,5542.8482,3134.7869,139257.51,91492.49,1.0365,139400
2026-01-08,138300,144500,138300,138800,138513.3,41449329,-0.015603,-0.105103,137060,116840,0.030032,79.2461,9171.5112,6268.5808,2902.9304,142716.5,90963.5,0.9243,141300
2026-01-09,136000,140700,135200,139000,138712.89,29520566,0.001441,-0.287791,139160,118370,0.029697,79.3575,9469.887,6908.842,2561.0449,145721.83,91018.17,0.8771,139800
2026-01-12,141000,142000,136900,138800,138513.3,26271134,-0.001439,-0.110073,139300,119910,0.029637,78.9015,9579.7838,7443.0304,2136.7534,148253.75,91566.25,0.8332,139600
2026-01-13,139800,140200,136900,137600,137315.78,22384699,-0.008646,-0.147936,139040,121425,0.029714,76.0765,9460.9875,7846.6218,1614.3657,150167.11,92682.89,0.7814,137500
2026-01-14,137000,140300,136800,140300,140010.2,18444394,0.019622,-0.176027,138900,122995,0.029752,77.9863,9475.4805,8172.3936,1303.087,152281.64,93708.36,0.7954,139850
2026-01-15,139000,144000,138300,143900,143602.77,24701126,0.025659,0.339221,139920,124950,0.027309,80.2502,9666.0323,8471.1213,1194.911,154342.55,95557.45,0.8224,141100
2026-01-16,145300,149500,144300,148900,148592.44,30000219,0.034746,0.214528,141900,127255,0.026287,82.8831,10104.0312,8797.7033,1306.3279,156564.06,97945.94,0.8693,148800
2026-01-19,147200,150600,146600,149300,148991.61,22762497,0.002686,-0.241256,144000,129325,0.025528,83.0775,10363.9559,9110.9538,1253.0021,158726.1,99923.9,0.8397,148800
2026-01-20,148500,149300,143900,145200,144900.08,24059218,-0.027461,0.056967,145520,131205,0.027079,73.8241,10122.4273,9313.2485,809.1788,159546.41,102863.59,0.7469,147450
2026-01-21,141900,149800,141800,149500,149191.2,31703610,0.029614,0.317732,147360,133365,0.026469,76.7491,10160.8601,9482.7708,678.0893,160262.49,106467.51,0.7999,147800
2026-01-22,155000,157000,150800,152300,151985.42,32073624,0.018729,0.011671,149040,135455,0.025978,78.4387,10298.5399,9645.9246,652.6152,161348.99,109561.01,0.8253,154800
2026-01-23,154700,156000,150100,152100,151785.83,25407497,-0.001313,-0.207838,149680,137485,0.026227,78.0027,10273.0919,9771.3581,501.7338,161788.63,113181.37,0.8007,154400
2026-01-26,154900,156400,151500,152100,151785.83,20561689,0,-0.190724,150240,139535,0.026101,78.0027,10136.0818,9844.3028,291.779,161246.24,117823.76,0.7894,151800
2026-01-27,150500,159500,149200,159500,159170.55,29423670,0.048652,0.430995,153100,141660,0.025808,82.2391,10503.5402,9976.1503,527.3899,162381.25,120938.75,0.9305,156000
2026-01-28,162600,163300,160200,162400,162064.56,29456431,0.018182,0.001113,155680,143805,0.025782,83.5742,10903.0755,10161.5353,741.5402,163734.19,123875.81,0.9665,160400
2026-01-29,166200,166600,157100,160700,160368.06,36087223,-0.010468,0.225105,157360,145845,0.026303,79.7879,10956.2376,10320.4758,635.7618,163717.82,127972.18,0.9156,161500
2026-01-30,160100,166500,160100,160500,160168.48,40557267,-0.001245,0.123868,159040,147445,0.023129,79.3325,10857.077,10427.796,429.281,164490.14,130399.86,0.883,161700
2026-02-02,155700,159600,150400,150400,150089.34,39748369,-0.062928,-0.019945,158700,148060,0.024394,60.5413,9849.9617,10312.2292,-462.2674,164564.47,131555.53,0.5709,150400
2026-02-03,157900,167500,157200,167500,167154.02,36529813,0.113697,-0.080973,160300,149490,0.033623,72.4427,10312.7636,10312.3361,0.4275,167536.71,131443.29,0.999,161000
2026-02-04,163500,169400,163100,169100,168750.72,29943042,0.009552,-0.180312,161640,150895,0.033597,73.2556,10685.4686,10386.9626,298.506,170469.36,131320.64,0.965,166900
2026-02-05,162000,164000,158500,159300,158970.95,38435228,-0.057954,0.283611,161360,151920,0.03661,61.3243,10073.9358,10324.3572,-250.4214,170967.49,132872.51,0.6937,158600
2026-02-06,154100,160300,151600,158600,158272.41,36358081,-0.004394,-0.054043,160980,152900,0.036679,60.5655,9424.1716,10144.3201,-720.1485,171148.69,134651.31,0.6562,158200
2026-02-09,168600,168700,165000,166400,166056.3,25098971,0.04918,-0.309673,164180,154280,0.03776,65.6638,9429.9212,10001.4403,-571.5191,172210.7,136349.3,0.838,166400
2026-02-10,167400,168100,165500,165800,165457.53,19369566,-0.003606,-0.228273,163840,155690,0.037651,64.968,9279.0993,9856.9721,-577.8728,172497.88,138882.12,0.8008,166800
2026-02-11,164000,168600,162000,167800,167453.41,22760242,0.012063,0.175052,163580,157065,0.037583,66.2518,9214.7333,9728.5243,-513.791,173051.08,141078.92,0.8358,167300
2026-02-12,171200,179600,170100,178600,178231.09,41296011,0.064362,0.814392,167440,158800,0.039306,72.1803,9920.8314,9766.9858,153.8457,176236.32,141363.68,1.0678,178100
2026-02-13,179500,184400,178900,181200,180825.72,34454192,0.014558,-0.165677,171960,160415,0.038935,73.3921,10568.3917,9927.2669,641.1247,179858.33,140971.67,1.0345,180900
2026-02-19,188000,190900,187100,190000,189607.55,27049388,0.048565,-0.214917,176680,162450,0.03978,77.0379,11657.2963,10273.2728,1384.0234,185228.61,139671.39,1.1047,188950
2026-02-20,190000,190300,188600,190100,189707.34,24213880,0.000526,-0.104827,181540,164695,0.038775,77.0764,12385.5571,10695.7297,1689.8275,189107.12,140282.88,1.0203,189400
2026-02-23,194400,197600,190500,193000,192601.34,26364684,0.015255,0.088825,186580,166870,0.038602,78.2153,13046.325,11165.8487,1880.4763,193253.58,140486.42,0.9952,192300
2026-02-24,193000,200000,192000,200000,199586.89,28060617,0.036269,0.064326,190860,169255,0.038924,80.707,13973.7491,11727.4288,2246.3203,198555.58,139954.42,1.0246,200000
2026-02-25,202500,206000,201000,203500,203079.66,26987996,0.0175,-0.038225,195320,171825,0.038771,81.8263,14820.3207,12346.0072,2474.3135,203694.2,139955.8,0.997,204000
2026-02-26,206500,219000,206000,218000,217549.72,30095763,0.071253,0.115154,200920,175120,0.04043,85.5631,16471.3917,13171.0841,3300.3076,211683.52,138556.48,1.0864,214500
2026-02-27,210000,223000,210000,216500,216052.81,51774768,-0.006881,0.720334,206200,177970,0.04017,83.647,17457.5995,14028.3872,3429.2123,218117.37,137822.63,0.9799,217500
2026-03-03,209500,212500,195100,195100,194697.02,54879010,-0.098845,0.059957,206620,179605,0.048205,62.2345,16324.1999,14487.5497,1836.6502,219745.93,139464.07,0.693,202750
2026-03-04,184200,195900,171900,172200,171844.31,89427954,-0.117376,0.629548,201060,180180,0.056696,48.0575,13423.3974,14274.7193,-851.3218,219501.81,140858.19,0.3985,181100
2026-03-05,195000,199700,188100,191600,191204.25,53959129,0.11266,-0.396619,198680,181735,0.061189,56.9951,12545.2941,13928.8342,-1383.5402,220231,143239,0.6281,189500
2026-03-06,186100,189700,181000,188200,187811.27,29522650,-0.017745,-0.45287,192720,183625,0.059067,55.2024,11443.13,13431.6934,-1988.5634,219247.87,148002.13,0.5642,186650
2026-03-09,173500,175500,167300,173500,173141.62,43066020,-0.078108,0.458745,184120,183925,0.057929,48.1505,9276.5555,12600.6658,-3324.1103,219074,148776,0.3517,169400
2026-03-10,187600,191500,184300,187900,187511.89,33530170,0.082997,-0.221424,182680,184865,0.060495,54.3082,8622.099,11804.9524,-3182.8534,219343.81,150386.19,0.544,185500
2026-03-11,193000,194800,187700,190000,189607.55,24311356,0.011176,-0.274941,186240,186400,0.058532,55.1448,8178.6121,11079.6844,-2901.0723,218754.68,154045.32,0.5556,193100
2026-03-12,186600,190000,185900,187900,187511.89,20440753,-0.011053,-0.15921,185500,187865,0.058631,54.0784,7570.4259,10377.8327,-2807.4068,217454.85,158275.15,0.5006,186750
2026-03-13,180000,186200,179900,183500,183120.97,19566331,-0.023417,-0.042778,184560,188720,0.058278,51.8175,6656.6569,9633.5975,-2976.9406,216639.4,160800.6,0.4065,184500
2026-03-16,184600,189000,183600,188700,188310.23,19747901,0.028338,0.00928,187600,189865,0.058462,54.2518,6279.6966,8962.8173,-2683.1208,215621.13,164108.87,0.4774,186000
2026-03-17,198000,198000,193100,193900,193499.48,20300082,0.027557,0.027962,188800,191170,0.058636,56.6125,6327.6085,8435.7756,-2108.167,214773.76,167566.24,0.5578,196400
2026-03-18,200500,209000,199700,208500,208069.33,25148481,0.075297,0.238836,192500,192665,0.059184,62.4683,7457.7093,8240.1623,-782.453,216700.17,168629.83,0.8294,205000
2026-03-19,199900,205000,199600,200500,200085.86,19884483,-0.038369,-0.209317,195020,193630,0.06007,57.8602,7619.9511,8116.1201,-496.169,217273.59,169986.41,0.6453,203500
2026-03-20,202000,202500,199000,199400,198988.12,35279762,-0.005486,0.774236,198200,194100,0.059266,57.235,7572.4773,8007.3915,-434.9143,217813.38,170386.62,0.6118,200500
2026-03-23,190500,191200,186300,186300,185915.19,30268173,-0.065697,-0.142053,197720,193910,0.061324,50.2687,6403.9724,7686.7077,-1282.7353,217818.41,170001.59,0.3409,187600
2026-03-24,195500,196000,185500,189700,189308.17,25458914,0.01825,-0.158888,196880,193745,0.061368,51.9049,5686.7224,7286.7106,-1599.9882,217725.3,169764.7,0.4157,189600
2026-03-25,193700,196400,189000,189000,188609.61,22995904,-0.00369,-0.096745,192980,193195,0.060764,51.529,5004.1281,6830.1941,-1826.066,217075.62,169314.38,0.4122,191650
2026-03-26,185500,185900,178900,180100,179728.0,32074131,-0.04709,0.394776,188900,192025,0.061385,46.8805,3702.3333,6204.622,-2502.2887,216072.14,167977.86,0.252,182600
2026-03-27,172100,181700,172000,179700,179728.0,29138966,-0.002221,-0.091512,184960,190110,0.058822,46.6767,2608.308,5485.3592,-2877.0512,211388.2,168831.8,0.2554,176100
2026-03-30,171000,176650,170600,176300,176300.0,22269147,-0.01892,-0.235761,182960,188100,0.058855,44.8903,1450.2162,4678.3306,-3228.1143,206246.19,169953.81,0.1749,175600
2026-03-31,170000,174700,167000,167200,167200.0,38659593,-0.051617,0.736016,178460,186705,0.055588,40.4303,-199.5732,3702.7498,-3902.323,206773.25,166636.75,0.014,169100
2026-04-01,179000,190800,178000,189600,189650.0,32390251,0.133971,-0.162168,178580,187575,0.056033,52.8487,297.0256,3021.605,-2724.5793,206469.93,168680.07,0.5536,184900
2026-04-02,192600,193600,175000,178400,178400.0,38615231,-0.059072,0.192187,178240,186915,0.052403,47.515,-210.7334,2375.1373,-2585.8707,206137.28,167692.72,0.2785,178200
2026-04-03,184200,187200,182700,186200,186200.0,20194447,0.043722,-0.477034,179540,186815,0.053279,51.2082,16.0735,1903.3245,-1887.2511,206029.94,167600.06,0.484,185700
2026-04-06,190900,194600,190100,193100,193100.0,20635958,0.037057,0.021863,182900,187795,0.050303,54.2735,744.0153,1671.4627,-927.4474,206129.72,169460.28,0.6447,191700
2026-04-07,202000,202500,192400,196500,196500.0,30848053,0.017607,0.494869,188760,188225,0.047294,55.7488,1577.0864,1652.5874,-75.5011,206968.91,169481.09,0.7207,193500
2026-04-08,214000,214500,207500,210500,210500.0,35890973,0.071247,0.163476,192940,189250,0.04957,61.2872,3328.614,1987.7927,1340.8213,210479.82,168020.18,1.0005,211000
2026-04-09,207000,207500,202000,204000,204000.0,42320839,-0.030879,0.17915,198060,190055,0.050122,57.6778,4144.442,2419.1226,1725.3194,212267.51,167842.49,0.8139,203000
2026-04-10,208500,211000,205500,206000,206000.0,18244459,0.009804,-0.568901,202020,191180,0.049702,58.4879,4895.9376,2914.4856,1981.452,214256.95,168103.05,0.8211,207750
2026-04-13,198200,203000,198200,201000,201000.0,19603415,-0.024272,0.074486,203600,191795,0.049857,55.6214,5030.0616,3337.6008,1692.4608,215246.22,168343.78,0.6963,200500
2026-04-14,208000,210000,205500,206500,206500.0,23672078,0.027363,0.207549,205600,192425,0.049852,58.0566,5516.5683,3773.3943,1743.174,216774.12,168075.88,0.789,208750
2026-04-15,215000,215500,210000,211000,211000.0,24092884,0.021792,0.017776,205700,192550,0.047353,59.9909,6193.8421,4257.4839,1936.3582,217269.44,167830.56,0.8732,214500
2026-04-16,212000,218000,210500,217500,217500.0,21499788,0.030806,-0.107629,208400,193400,0.046831,62.6691,7172.403,4840.4677,2331.9353,220339.86,166460.14,0.9473,216750
2026-04-17,217000,218000,215000,216000,216000.0,18079322,-0.006897,-0.159093,210400,194230,0.046848,61.6436,7737.687,5419.9116,2317.7754,222914.57,165545.43,0.8795,215250
2026-04-20,214500,219000,213000,214500,214500.0,17107741,-0.006944,-0.05374,213100,195640,0.043804,60.5761,7972.7363,5930.4765,2042.2598,225434.2,165845.8,0.8165,214500
2026-04-21,218000,220000,216000,219000,219000.0,16752132,0.020979,-0.020786,215600,197105,0.043843,62.6649,8425.0088,6429.383,1995.6258,228507.41,165702.59,0.8486,218000
2026-04-22,218500,222500,215500,217500,217500.0,16823480,-0.006849,0.004259,216900,198530,0.043891,61.4953,8563.6837,6856.2431,1707.4406,230953.78,166106.22,0.7925,217500
2026-04-23,223000,229500,216000,224500,224500.0,34525485,0.032184,1.05222,218300,200750,0.0422,64.7973,9133.1449,7311.6235,1821.5214,233931.76,167568.24,0.8579,220000
2026-04-24,224000,225000,216500,219500,219500.0,19626666,-0.022272,-0.431531,219000,202740,0.042776,60.7874,9076.3621,7664.5712,1411.7909,235375.62,170104.38,0.7568,217250
2026-04-27,220000,226000,218500,224500,224500.0,22870374,0.022779,0.16527,221000,205150,0.042295,63.2374,9327.3002,7997.117,1330.1832,236664.11,173635.89,0.807,225250
2026-04-28,224000,226000,221500,222000,222000.0,18444490,-0.011136,-0.19352,221600,207890,0.039873,61.1791,9218.1799,8241.3296,976.8503,234687.4,181092.6,0.7633,223000
2026-04-29,219500,228000,218500,226000,226000.0,20363756,0.018018,0.104056,223300,209710,0.030084,63.2407,9346.7246,8462.4086,884.3161,236219.89,183200.11,0.8072,221250
2026-04-30,229000,230000,220500,220500,220500.0,22161975,-0.024336,0.088305,222500,211815,0.02655,58.6303,8902.1745,8550.3618,351.8127,234225.83,189404.17,0.6938,225000
2026-05-04,228000,232500,224000,232500,232500.0,32920816,0.054422,0.485464,225100,214130,0.027289,64.6804,9409.6959,8722.2286,687.4673,234905.6,193354.4,0.9421,230000
2026-05-06,254000,270000,251000,266000,266000.0,53097996,0.144086,0.6129,233400,217775,0.03858,75.467,12372.4583,9452.2745,2920.1838,246912.56,188637.44,1.3275,266250
2026-05-07,272000,277000,260000,271500,271500.0,41404687,0.020677,-0.220221,243300,221525,0.038592,76.7238,14991.4607,10560.1118,4431.3489,257610.39,185439.61,1.1925,266000
2026-05-08,260000,270000,260000,268500,268500.0,25875880,-0.01105,-0.375049,251800,224425,0.036956,74.4824,16633.2265,11774.7347,4858.4918,265725.28,183124.72,1.0336,265500
2026-05-11,284500,288500,280000,285500,285500.0,36031094,0.063315,0.392459,264800,228500,0.037025,78.3434,19086.0832,13237.0044,5849.0788,276803.86,180196.14,1.09,285500
2026-05-12,290000,291500,266000,279000,279000.0,41211149,-0.022767,0.143766,274100,232150,0.038065,73.7486,20271.8133,14643.9662,5627.8471,284183.49,180116.51,0.9502,276250
2026-05-13,264000,285500,262000,284000,284000.0,35540134,0.017921,-0.137609,277700,236300,0.036898,74.9649,21368.6467,15988.9023,5379.7444,291041.88,181558.12,0.9357,281750
2026-05-14,282000,299500,282000,296000,296000.0,39314752,0.042254,0.106207,282600,240775,0.037236,77.6424,22941.7367,17379.4692,5562.2675,299730.36,181819.64,0.9684,290500
2026-05-15,291000,296500,266000,270500,270500.0,38075487,-0.086149,-0.031522,283000,243750,0.044362,62.3761,21878.5823,18279.2918,3599.2905,302383.11,185116.89,0.7281,280250
2026-05-18,269500,288500,262000,281000,281000.0,33555214,0.038817,-0.118719,282100,246925,0.04456,65.3935,21633.9048,18950.2144,2683.6904,306443.48,187406.52,0.7863,284000
2026-05-19,274000,281500,266000,275500,275500.0,30767569,-0.019573,-0.083076,281400,249900,0.04495,62.5631,20756.9193,19311.5554,1445.3639,308855.47,190944.53,0.7171,276500
2026-05-20,278000,282500,263500,276000,276000.0,35662077,0.001815,0.15908,279800,252975,0.044796,62.7211,19873.1623,19423.8768,449.2856,310555.58,195394.42,0.6999,268500
2026-05-21,291000,299500,287000,299500,299500.0,36168689,0.085145,0.014206,280500,257000,0.047379,69.2816,20828.9292,19704.8873,1124.042,315821.76,198178.24,0.8613,296500
2026-05-22,300000,300500,292000,292500,292500.0,18395274,-0.023372,-0.491403,284900,260750,0.047944,65.5794,20781.9782,19920.3054,861.6727,318522.24,202977.76,0.7748,292500
2026-05-26,298000,302000,297500,299000,299000.0,23441371,0.022222,0.274315,288500,264475,0.047813,67.3255,21026.88,20141.6204,885.2597,322012.61,206937.39,0.8,301000
2026-05-27,321500,323000,306000,307000,307000.0,33916688,0.026756,0.446873,294800,268850,0.047075,69.3839,21617.3088,20436.758,1180.5507,325284.5,212415.5,0.838,318250
2026-05-28,305000,306500,287500,299500,299500.0,30195334,-0.02443,-0.10972,299500,272600,0.047949,65.2347,21235.2537,20596.4572,638.7965,326538.17,218661.83,0.7494,294250
2026-05-29,309500,319000,305500,317000,317000.0,37241537,0.058431,0.233354,303000,277350,0.048445,69.7764,22089.937,20895.1531,1194.7839,329218.36,225481.64,0.8822,312500
2026-06-01,319500,354500,319500,349000,349000.0,45052488,0.100946,0.209738,314300,283500,0.051516,75.9607,25060.53,21728.2285,3332.3015,338787.76,228212.24,1.0924,347000
2026-06-02,360500,370000,342000,360500,360500,44720282,0.032951,-0.007374,326600,290500,0.050381,77.7247,28019.7066,22986.5241,5033.1825,347623.14,233376.86,1.1127,350750
2026-06-04,349000,366000,348000,351500,351500,34771037,-0.024965,-0.222477,335500,296450,0.051093,73.1977,29300.8881,24249.3969,5051.4912,352922.54,239977.46,0.9874,358500
2026-06-05,333500,343000,325000,329000,329000,33725012,-0.064011,-0.030083,341400,299600,0.047094,63.2756,28175.8778,25034.6931,3141.1847,355949.1,243250.9,0.7609,334000
2026-06-08,293000,315500,292500,295500,295500,38929682,-0.101824,0.154327,337100,300800,0.053877,51.9782,24301.0022,24887.9549,-586.9528,355631.22,245968.78,0.4517,310500
2026-06-09,310000,324000,300000,322000,322000,30124249,0.089679,-0.226188,331700,303475,0.056714,58.318,23102.1566,24530.7952,-1428.6387,356872.69,250077.31,0.6735,313000
